#step enthalpy vol
585000 -6782.5221229500575646 1231.9752015825163198
586000 -6812.7221475153910433 1300.98888087687601
587000 -6794.5585209321961884 1253.7577183526288991
588000 -6792.5996285492665265 1235.6469127083416879
589000 -6790.0924502597017636 1196.5217332385357167
590000 -6796.9647425667963034 1272.0998030933469636
591000 -6788.137519145965598 1224.2777146074581651
592000 -6795.1405568657364711 1206.2864075535853772
593000 -6790.7151981346651155 1268.7395962043267446
594000 -6807.2855485116888303 1281.7595988496771042
595000 -6815.6097867182434129 1263.0692050615405151
596000 -6794.4996111861073587 1253.5868795742906059
597000 -6794.4011498409354317 1282.6408692066438562
598000 -6812.4670989338119398 1229.086522265570693
599000 -6784.8745325150193821 1275.4597707598913985
600000 -6804.2699733525059855 1230.3708326693188155
601000 -6788.6060095252560131 1248.8174636056689906
602000 -6772.5458893024670033 1204.5978223266922669
603000 -6788.2014008549813298 1270.1424650944150017
604000 -6789.4394998848674732 1220.6013182395772674
605000 -6795.9732434610568816 1283.1500428042568274
606000 -6802.7599603368771568 1239.9551140638757261
607000 -6781.8781136071474975 1199.910642231474867
608000 -6784.9134605508043023 1234.7576526630050466
609000 -6794.4778284794965657 1233.9374420024230403
610000 -6806.3648021582393994 1281.391781461245273
611000 -6795.2612889691545206 1264.0349286089256111
612000 -6798.2179830045188282 1256.6741319739794562
613000 -6779.6082581168338947 1244.8915616496371968
614000 -6800.9690798950468889 1239.6337003617015853
615000 -6792.4988459119576873 1239.6272467495723504
616000 -6794.1417786321171661 1262.8144340067281064
617000 -6801.4827489490508015 1310.6966839083620471
618000 -6786.3008253482094005 1197.5581118115792378
619000 -6788.022023865490155 1206.612340604097426
620000 -6784.5361919515435147 1255.9218878269173274
621000 -6780.3423640125802194 1195.2044411921660867
622000 -6790.3804211620781643 1310.8755741570907958
623000 -6791.4343028789398886 1230.416312409639886
624000 -6799.530204100852643 1303.9580758528163642
625000 -6802.0078646829470017 1263.9783369710560237
626000 -6797.7604797085223254 1237.6737462079042871
627000 -6810.7646767076903416 1288.3869822557248881
628000 -6796.5101280529397627 1265.3373621367793476
629000 -6791.7649530829121431 1208.5236906017785259
630000 -6800.6957523195624162 1198.3748544335596762
631000 -6787.6335274645107347 1256.6566661249023582
632000 -6786.6068289359927803 1217.810789594063408
633000 -6788.9763455393549521 1263.1194099286124128
634000 -6791.1917429194245415 1274.6903225480657511
635000 -6798.6945732025305915 1285.3618311291977534
636000 -6795.3619897175267397 1235.8321099899214914
637000 -6802.9272727654806658 1230.3303423875349836
638000 -6795.1869556670399106 1234.2956190303525545
639000 -6800.9201988429340417 1260.0065570709132317
640000 -6803.9203151752763006 1283.9730732299292413
641000 -6798.8189163327560891 1239.4909365415398952
642000 -6801.4967562445390286 1241.3169388044811967
643000 -6791.6676912527846071 1309.6872697727067134
644000 -6797.9303753713302285 1254.7383388705616198
645000 -6773.291954855189033 1180.416223835092751
646000 -6787.9944338567265731 1271.2198116242141168
647000 -6789.8270112414447794 1230.2676069958283733
648000 -6790.3750448859173048 1213.1263136170555299
649000 -6793.5532505088449398 1242.8823241424045136
650000 -6808.4317639966820934 1241.1714980466247198
651000 -6782.9124347099141232 1217.7382185707983808
652000 -6777.3114544756872419 1191.464892715443284
653000 -6797.4712184165346116 1223.013456265520972
654000 -6780.7943879027416187 1218.25915800590451
655000 -6798.7024322319521161 1319.8385921645970029
656000 -6804.071263614135205 1226.1366872707392304
657000 -6814.3143223961278636 1258.6073255743808659
658000 -6802.9001345701426544 1241.1974216351229643
659000 -6773.5322299454792301 1240.2335233636442808
660000 -6794.2662584489198707 1193.7336148987128581
661000 -6799.966072703714417 1256.6458403759152134
662000 -6792.378624084918556 1220.5624218257682969
663000 -6807.2550282430638617 1263.7816892646085307
664000 -6804.5311724610810415 1228.1176163146246836
665000 -6791.8225970944959045 1261.9433225905536347
666000 -6782.6877968569669974 1215.1574546390363594
667000 -6787.5886827003541839 1228.689042192940633
668000 -6769.2729157066696644 1180.9192102796685049
669000 -6792.2210565523637342 1230.2537647727369858
670000 -6801.196996193594714 1270.4776772999784953
671000 -6804.7469129017481464 1227.2910535345185963
672000 -6793.0550532340203063 1332.7898826863618069
673000 -6777.5277007046151994 1184.7982105025585042
674000 -6777.696568132968423 1231.5703988055868194
675000 -6769.3784097816114809 1187.4858807719131164
676000 -6794.8042554892108456 1244.1280293782190256
677000 -6770.1200004383608757 1209.1289086220754143
678000 -6801.4485423845871992 1248.1476180955528434
679000 -6818.0450938006561046 1288.3404968180739161
680000 -6802.4204844231380775 1296.1661436301521917
681000 -6782.3839041147239186 1205.2574250178320199
682000 -6786.7655256589923738 1219.3078748055741016
683000 -6803.1484320671552268 1321.1623634020395457
684000 -6813.1226967906204663 1233.0212861927313952
685000 -6798.159842185143134 1228.6789845453406542
686000 -6818.3066473978942668 1257.8645535615862627
687000 -6797.7172654673540819 1326.7666306546427677
688000 -6798.1921714430245629 1271.3256920902451839
689000 -6801.9947708000499915 1252.1791011639504632
690000 -6804.3244255069485007 1255.4254292737248306
691000 -6791.6030123897835438 1228.8655149764895214
692000 -6796.1355946540606965 1220.7923718813397045
693000 -6806.7614429461609689 1286.734802624062695
694000 -6794.6236068456455541 1247.9135769903609798
695000 -6807.2698693570864634 1316.3217289502051699
696000 -6795.6067640548944837 1260.1409812144854641
697000 -6783.1744273009435346 1207.8304442171734081
698000 -6770.163442388616204 1219.6443803322265467
699000 -6793.6848015367222615 1286.6143489887965643
700000 -6806.7290500153485482 1259.5975972384917441
701000 -6805.0050967256038348 1269.6259875307025595
702000 -6791.3233414818769234 1232.2826341676836819
703000 -6784.7304437976654299 1276.4433712009990813
704000 -6789.9945752483254182 1246.7329726824918907
705000 -6784.1752234981922811 1254.0415112354012308
706000 -6801.2248590434619473 1214.5048263759963447
707000 -6800.6375915633298064 1298.1493408058977366
708000 -6793.4235834792179958 1208.9136474064637241
709000 -6796.4122757284058025 1305.3613008577328856
710000 -6797.072411701303281 1302.8147521803002746
711000 -6774.5213202430813908 1215.0426627284266488
712000 -6791.8974929222358696 1211.3575263444718075
713000 -6798.7647191351061338 1264.675102563961218
714000 -6783.8901294222505385 1205.9079097846695277
715000 -6793.4231028197782507 1252.688396699398254
716000 -6783.1763317653367267 1227.0365461479993883
717000 -6794.7748086334340769 1224.1612438264287448
718000 -6784.9382701709700996 1227.2364415325757818
719000 -6792.0341410577375427 1239.7762878939811344
720000 -6785.2115348928055027 1284.964040434776507
721000 -6789.7921362477045477 1273.3477570168502098
722000 -6798.5051183517171012 1248.3006922968322669
723000 -6792.7221297293926909 1209.7013950840923826
724000 -6754.8142713258821459 1184.9440938322986767
725000 -6791.3181786583199937 1254.5482945919641224
726000 -6783.8655909156359485 1195.2625009281157418
727000 -6797.5308490904280916 1275.8730807130909852
728000 -6768.5303169619301116 1177.3316162712069399
729000 -6801.6691808142204536 1246.0617982501230472
730000 -6811.3600064346792351 1284.9639122849544037
731000 -6798.280831095303256 1282.7319987995501833
732000 -6777.6736256829035483 1189.7639367239976309
733000 -6800.4959554288852814 1223.8311998273379686
734000 -6813.8296908164065826 1293.5794509982449654
735000 -6793.0584134375849317 1176.7501834972138113
736000 -6775.9024359487493712 1212.9686026173983464
737000 -6780.3607879518340269 1231.406604729071887
738000 -6806.106828287004646 1260.6373086229548335
739000 -6787.1635822991611349 1285.1709137191969603
740000 -6804.3223093529923062 1286.8303330324204126
741000 -6798.3856610314323916 1295.6749548230216078
742000 -6789.6290882693610911 1282.8376435862419385
743000 -6796.7048716750250605 1218.160120103303143
744000 -6788.05175674099155 1211.0035325124010797
745000 -6799.8885059543963507 1282.5261959621582264
746000 -6799.1646761326983324 1273.0973631059951003
747000 -6791.7348367903232429 1275.6982436095029243
748000 -6789.5599168151629783 1209.4500388392546029
749000 -6809.7786011416883412 1247.3899969088568014
750000 -6803.0614772763892688 1228.1100026965400502
751000 -6804.7939507890496316 1240.7026583054339426
752000 -6795.4693026000722966 1238.6099794596129868
753000 -6805.5287103609271071 1269.8798180603923811
754000 -6818.9007120994274374 1335.4770849388735314
755000 -6800.578455176972966 1252.4575652066241673
756000 -6792.5652934574309256 1231.1662214727430182
757000 -6785.9528080242162105 1275.1614336069796991
758000 -6792.6731995606987766 1235.7361153515655587
759000 -6797.8327575937919391 1241.8854675387512998
760000 -6804.8188781737926547 1301.3557820451640055
761000 -6806.5177588087053664 1250.9489654976957809
762000 -6803.8018124302470824 1210.6166690092616136
763000 -6785.1241863184277463 1249.5787370299369741
764000 -6788.8948395906390942 1316.1469686673794968
765000 -6792.2860560067110782 1205.8272599152044222
766000 -6809.6894821739442705 1251.8135052972204448
767000 -6788.3317159482803618 1246.8642820657801167
768000 -6802.5166192504393621 1240.5054329581787442
769000 -6802.2069614871907106 1332.0687540244209686
770000 -6792.3766989736022879 1276.5413837050055008
771000 -6789.0280343890472068 1188.9906050451636474
772000 -6802.0307290551800179 1266.5146210422542481
773000 -6784.9214016989953961 1215.2174872003552082
774000 -6790.6986194082837756 1256.7291769658306748
775000 -6798.9704954649914725 1212.9860143426235481
776000 -6794.6916266980269938 1217.950932941557312
777000 -6754.1543221764432019 1148.337789628977589
778000 -6782.8280661000044347 1220.2957568214994808
779000 -6787.0005551006042879 1248.0433897601424178
780000 -6787.119977703125187 1220.6929420189944722
781000 -6790.4905447856826868 1243.8020604807400105
782000 -6786.822191738422589 1247.0995873239685352
783000 -6808.3907030237314757 1266.8318972515726273
784000 -6797.4659196559969132 1238.3148701217007783
785000 -6806.9833364046526185 1246.429977909427862
786000 -6798.615708286401059 1241.3306059978378926
787000 -6792.0720506581055815 1216.3371501854610415
788000 -6784.2164708583995889 1201.9417600283502452
789000 -6797.9581284804980896 1253.3047440102002383
790000 -6790.4752612648189825 1213.2961310461000721
791000 -6783.4902704825517503 1241.0321862423575112
792000 -6806.5633139654091792 1257.9466924393684621
793000 -6790.3564394834684208 1211.368880472869705
794000 -6793.1861489394204909 1241.2464392903339103
795000 -6789.5312163128437533 1226.9112018654316216
796000 -6792.6834324481451404 1219.3315651685745706
797000 -6792.8878598675710236 1233.4527600027674907
798000 -6796.7959141621649906 1284.6409063381504438
799000 -6796.7918510192776012 1247.3933522132276721
800000 -6801.4214394218979578 1250.3260959451656618
801000 -6807.2541188381837856 1260.3229682017868072
802000 -6778.7128453761597484 1234.2625956365395723
803000 -6801.4532665594706486 1271.2855168224459703
804000 -6792.9018911567682153 1235.5778938878329427
805000 -6789.4895381281858135 1248.789388917757833
806000 -6780.6611888490315323 1207.2102091454448782
807000 -6794.0793267937160635 1239.8020729544625738
808000 -6794.2582609671226237 1256.187780105796719
809000 -6787.4816824360977989 1199.5341903914074919
810000 -6814.845659276038532 1243.8485926194966851
811000 -6791.6459878086216122 1245.089321078769899
812000 -6804.0121639693552424 1250.9880311098218044
813000 -6806.0260448152803292 1253.8323751993200403
814000 -6793.8864044675074183 1221.6934932291915175
815000 -6779.2641530171622435 1211.6312033332010287
816000 -6783.8876502728408013 1266.5418572726071034
817000 -6776.6221052548562511 1193.717643243651537
818000 -6795.2404608735541842 1261.8625784310927429
819000 -6785.7413787754621808 1239.7062054509817699
820000 -6800.7478825643102027 1240.3674657337314784
821000 -6802.3633023672755371 1221.6155070733684624
822000 -6795.6714564226267612 1238.0305146125635929
823000 -6790.7050135479157689 1238.3404955398348193
824000 -6778.1013885387392293 1196.5436681056951329
825000 -6787.6922451300733883 1223.6723975692120803
826000 -6814.535346580901205 1272.9819669081152824
827000 -6809.1054861013708432 1252.1046317230809564
828000 -6806.7226007255849254 1274.7401455984024778
829000 -6787.1353991051146295 1200.961745309394928
830000 -6814.5268410059843518 1281.9331487711190221
831000 -6796.0059278528851792 1241.4104124135556049
832000 -6792.0165746932334514 1250.4513866300546852
833000 -6803.5289005268950859 1272.5089953517854156
834000 -6780.0237021320108397 1217.5340873919615206
835000 -6806.4023698925475401 1269.6931070143405123
836000 -6786.2072419059468302 1227.2714182679076202
837000 -6788.559576213920991 1220.9318483974859646
838000 -6784.4550682327608229 1207.7540516605731682
839000 -6776.616837360318641 1197.6749687530514166
840000 -6789.1254828560322494 1228.5072580596979606
841000 -6792.6822817390248019 1258.6228063627693246
842000 -6807.4567262211485286 1279.121208180288022
843000 -6798.5772380980442904 1203.8992363791826392
844000 -6806.8719924579618237 1236.5451399456833315
845000 -6807.558217921283358 1216.4261118257156795
846000 -6798.8093244261990549 1278.7162981917967954
847000 -6797.9715218642786567 1232.7786162437041639
848000 -6799.6902708914403775 1254.3160397581921188
849000 -6808.9801217312051449 1281.7573629086471101
850000 -6820.673876659682719 1285.2399600536518847
851000 -6796.0899390678277996 1239.8130424090770703
852000 -6791.2655150122354826 1232.0563653300650913
853000 -6798.6928294520357667 1218.8511503525619446
854000 -6789.9227193972546957 1315.3708585366771331
855000 -6809.1475434393269097 1270.8375209106316106
856000 -6797.1453739152348135 1224.9120812376293088
857000 -6807.504896856535197 1263.6323727542210236
858000 -6802.4420402656442093 1241.4664406464776221
859000 -6812.8363426746773257 1257.9995057372798328
860000 -6807.0888736512160904 1221.4748956417447516
861000 -6795.2837046162940169 1215.4739479716599817
862000 -6791.6674920016903343 1231.2718089072436669
863000 -6795.3125202080518648 1222.6822351432981577
864000 -6782.5578134757579392 1219.9431215113329472
865000 -6783.7300001025350866 1219.4568846363786179
866000 -6813.7890263040344507 1212.6400212403079877
867000 -6772.4352104756981134 1197.2608548813705056
868000 -6810.5647850513969388 1305.4402797137804555
869000 -6797.1949599961144486 1228.4366853116055154
870000 -6799.1329418967097808 1224.9864349603537903
871000 -6786.8435225006523979 1216.0641885529748834
872000 -6794.5202508958982435 1264.636487212901784
873000 -6801.2382538977471995 1270.4737642644554398
874000 -6794.0664025026235322 1200.6997867582392701
875000 -6815.2836116073394805 1256.901286550101986
876000 -6789.8787119526741662 1276.7214165749257972
877000 -6800.643349511858105 1256.1907554984113631
878000 -6798.3520946555699993 1235.47860262974541
879000 -6783.4725754159917415 1229.7255026255540997
880000 -6809.7888834758632584 1257.2611713782475817
881000 -6792.8155433536458077 1214.9533959390250857
882000 -6775.8178891313118584 1231.6720719925551748
883000 -6795.3241320741799427 1255.5024483824133767
884000 -6796.7789540564181152 1242.1640971001379512
885000 -6797.0979209310899023 1242.2709323856747687
886000 -6791.9129591179707859 1237.8067389021132385
887000 -6781.619285300640513 1228.1540270871289522
888000 -6801.6235964488769241 1247.9573046875559612
889000 -6795.9232308211394411 1213.5775840546386917
890000 -6792.2976491087920294 1243.0984860784440116
891000 -6789.7181930058832222 1255.3439428346603108
892000 -6793.2218574716280273 1221.3985425715559359
893000 -6812.745911440087184 1263.6892587909539998
894000 -6816.2102209260710879 1278.1437751696237228
895000 -6786.5301030113814704 1274.2452743200847181
896000 -6796.4058453991201532 1210.5408840922220861
897000 -6780.7187806882466248 1216.2554971237286736
898000 -6789.6442623407610881 1225.3884390110904405
899000 -6777.7685174293719683 1209.0657975468209315
900000 -6808.0176931593268819 1244.7741090587896906
901000 -6784.9536687492454803 1215.350754019517808
902000 -6784.1703184968528149 1265.0000125091278278
903000 -6812.5572989645816051 1299.1735861801751071
904000 -6805.2819119859896091 1215.01830491693363
905000 -6766.1387197206149722 1238.1208315388846586
906000 -6786.1426949477536255 1237.3310047860575196
907000 -6795.3336038040697531 1246.9108655600014117
908000 -6800.4395896603082292 1301.5422036856753039
909000 -6769.8330923248267936 1238.3237600333020509
910000 -6797.8668042608769611 1287.1859066774964049
911000 -6783.2324484069768005 1226.9143162372054121
912000 -6811.2896002595216487 1266.5378554088374585
913000 -6789.7465442883521973 1240.0553548190639503
914000 -6789.8768289746130904 1221.5184608550218854
915000 -6793.3851675260530101 1236.8336536403146511
916000 -6802.3366336054468775 1252.465113924616162
917000 -6780.1275837003759079 1251.483247977743531
918000 -6792.4576828412182294 1242.1821408895934837
919000 -6790.4836585037483019 1246.4873637985076584
920000 -6789.4540789814709569 1221.2201425852840657
921000 -6817.9237800300325034 1272.1023065606520959
922000 -6788.6106010327202966 1222.094964612957483
923000 -6795.5470569909921323 1253.7259317182479208
924000 -6796.7900067336240681 1236.0992433541002811
925000 -6776.451090680672678 1224.4337594361384163
926000 -6812.757835398361749 1297.2478763452415933
927000 -6789.6145642409910579 1256.4170060694727908
928000 -6794.1214716472832151 1208.8117936459359498
929000 -6790.384816423882512 1207.4238658686952022
930000 -6784.6359791296654294 1278.8731696201600698
931000 -6797.8237477169641352 1275.5058723566392018
932000 -6781.7291499582079268 1235.0604999539766595
933000 -6794.199670667439932 1228.4422912491991156
934000 -6800.222285461048159 1260.750718384512993
935000 -6783.932179795684533 1188.2584950532195762
936000 -6809.7525062418735615 1298.4033388658467629
937000 -6808.6659804736291335 1230.5227789484088134
938000 -6797.2055928838308319 1296.2667520447739662
939000 -6791.2352262703579981 1270.9018051641410239
940000 -6796.3431722226032434 1248.2233285179286213
941000 -6776.5431381419211903 1203.1303543242590877
942000 -6771.1288445519085144 1181.146802030912113
943000 -6797.7607325738417785 1203.9566638446494835
944000 -6788.9551090036911773 1248.1947984441064818
945000 -6810.09890081852609 1290.7502510775120754
946000 -6799.1867783815514485 1263.3223470751056539
947000 -6797.4561473094818211 1244.116991042247264
948000 -6781.3493828810633204 1162.2926655181440765
949000 -6792.7741277831109983 1250.6341601987071499
950000 -6810.5282047886012151 1264.5650157706363643
951000 -6813.1198621441535579 1303.8572449684852472
952000 -6792.9351170471236401 1220.0952717121765545
953000 -6782.3360956595679454 1199.916608894249066
954000 -6789.0527048547164668 1205.6886847300188492
955000 -6800.4725612125557745 1265.8786905534982452
956000 -6813.0307913104525142 1292.8682534186561952
957000 -6795.1868756110343384 1289.3759996235980907
958000 -6801.3943833587009067 1240.0134850548743088
959000 -6801.0908080024528317 1217.2341133750555855
960000 -6793.9828643931423358 1291.247231123874144
961000 -6776.185498073637973 1220.4755035938276251
962000 -6797.8449351351700898 1242.8363554242257578
963000 -6791.0740774846062777 1251.0539704471211735
964000 -6792.8048910362394963 1221.1776959437586356
965000 -6795.5784662194682824 1250.8163578171745485
966000 -6800.1688316218769614 1247.0437303473865995
967000 -6786.397082710698669 1226.2939523460311193
968000 -6808.1071617157313085 1270.5809048041414826
969000 -6793.7025721505297042 1281.9910616311713056
970000 -6797.722051481172457 1222.6884014102615765
971000 -6796.5784721795371297 1225.4263390874182278
972000 -6783.2629829372899621 1241.7398570149937314
973000 -6791.2917707140022685 1234.6076573108148295
974000 -6776.2916957397419537 1202.9472208176598542
975000 -6793.0867021060794286 1255.1545334030404319
976000 -6777.6846278565208195 1192.0674352235369042
977000 -6794.2040211248004198 1235.4525000611204177
978000 -6811.9216795925694896 1261.0898978445609373
979000 -6795.4293049187090219 1238.4231777646230057
980000 -6797.0255756535034379 1249.1743650439182147
981000 -6771.6840975479835834 1222.0961441462256971
982000 -6808.130725204790906 1292.3826682555779826
983000 -6803.0067674320089282 1385.9486096390378407
984000 -6812.001384679731018 1236.7959892241776743
985000 -6806.3158152760706798 1237.6566829564740146
986000 -6794.3777082779561169 1240.1461933578345906
987000 -6792.6075611889546053 1274.3176560395736487
988000 -6789.3150774258292586 1230.0489388055095787
989000 -6796.1585373465231896 1249.4306180662424595
990000 -6787.9820434008006487 1208.8582633214966791
991000 -6808.5112403401371921 1277.14997139943398
992000 -6773.8111077886078419 1185.2832790265742915
993000 -6786.22289140824887 1219.6283762383743579
994000 -6793.7736964704445199 1242.9406756569799199
995000 -6777.2626122909923652 1207.687978407351693
996000 -6801.8187853869039827 1247.4695630908533985
997000 -6809.2049987515711109 1277.4872425878427293
998000 -6791.0805906102777953 1203.8064322068078127
999000 -6799.1060016720111889 1240.9561146794642355
1000000 -6785.9302303293961813 1248.3015370525645267
